account_id,degree_centrality,betweenness_centrality,pagerank,clustering_coeff,eigenvector_centrality,amount_zscore,velocity,entropy_risk,cluster_density,n_sent,n_received,total_sent,mean_sent,unique_receivers
ACC01206,-0.009462354262880446,-0.0497251555261998,-0.04395227332735103,-0.03352449308710343,0.0,-0.1950763849895303,-0.0008022478291662363,-0.004298157035680506,-0.01389655889840249,-0.019186479589384457,-0.010909241024899688,-0.04501248995107827,-0.050344633942658194,-0.021746022751960647
ACC00408,-0.02771334289541347,-0.012264974123288546,-0.06652253614231561,-0.03710167629606291,0.0,-0.20495565004851807,-0.0013264361539084494,-0.0037774768772377973,-0.01222982870711591,-0.012518883385380597,-0.0022640987932437437,-0.045677387334288985,-0.055010159538663755,-0.016574041920858602
ACC00883,-0.01683044276235858,-0.016322497861650617,-0.03477193366185229,-0.03931890416273616,0.0,-0.18290683845997985,-0.00048696283243473493,-0.02261325961605872,-0.011167230687753032,-0.011373040963379571,-0.017259223147480476,-0.045182641622518435,-0.060930028385090707,-0.018773488053002153
ACC01803,-0.009680713433744055,-0.011561856944416532,-0.056030881956026755,-0.03944913429816304,0.0,-0.19444643176818313,-0.0004688108649833128,0.0003956298923745962,-0.003274627737534977,-0.016893791103758944,-0.012632526471703417,-0.05318237903114986,-0.05225785969434471,-0.0184531088046621
ACC01520,-0.015110559612716422,0.0004322270303125144,-0.04452943978214072,-0.03971974258222312,0.0,-0.18869200085489232,-0.0009746534212054726,-0.02339474165211277,-0.011579375686555819,-0.030388845203548846,-0.02769245386608208,-0.041021801705156145,-0.0594215264799805,-0.01584357839999429
ACC00837,-0.01709448637494901,-0.02489243339979129,-0.020466512236483936,-0.040080760741106114,0.0,-0.20824777937177746,-0.0003160214233207974,-0.0018336371252728793,-0.011779963642856293,-0.013868083494737308,-0.017014587759135343,-0.05390295819808182,-0.061518512199739715,-0.01692075624904391
ACC01749,0.005175789859536263,-0.018398126980804508,-0.013672670126601418,-0.0173661391835532,0.0,0.5666485653312896,0.00018825428070257227,-0.011803817558807361,-0.005238016121187644,-0.019470028220461684,-0.004802501849016071,-0.009650093777955062,-0.025893842880080634,-0.013653864989356758
ACC01377,-0.008753842692013803,0.011177252041992575,-0.05952915209428202,-0.049604113328097915,0.0,-0.1723881958223842,-0.0005656691721954623,0.0029477981728837895,-0.02740288935938004,-0.02102640915794062,-0.011948237988517777,-0.03906903180738342,-0.05833264630313369,-0.023441354705843437
ACC01350,-0.012933911299090174,-0.035012246664815824,-0.03507073285933596,-0.06348787138478912,0.0,-0.20300755074585983,-0.00040565873943559667,-0.012114490619459586,-0.011439209284280537,-0.01564711289922147,-0.011847110267554441,-0.030542418604063867,-0.03791338815350484,-0.01851479069488409
ACC00879,-0.005901114530439464,-0.006241714250131589,0.05776488318798276,0.05742597912417577,0.0,0.27876119234202185,-0.00011754885021870561,-0.0038032833632791977,-0.007275567469077219,0.012649942757942375,-0.00297191434068208,0.033823436020415196,0.07181849126918777,0.016130725885806312
ACC00156,-0.005793751788706971,-0.034751092007678584,0.04361779511445603,-0.0554153609300214,0.0,-0.259826039978932,-0.0012470167189513577,-0.011322692782336555,-0.014054543562571048,-0.0012858255973951659,-0.022609319744693393,-0.05560819451146676,-0.0739011933203559,0.004260743612357047
ACC01083,-0.010256226417686694,-0.010092552229506677,-0.0336334537539812,-0.03911059173531224,0.0,-0.175575497742582,-0.0005666725571345504,-0.027752951374381565,-0.01172476948336686,-0.03858995552231334,-0.022955597251068015,-0.038635981450159805,-0.0476593800739057,-0.03138286262489676
ACC01369,-0.010511061334008804,-0.0039462098303622226,-0.05365907224027516,-0.03333581600191907,0.0,-0.21022520504804007,-0.0011843024022567712,-0.008412869520424861,-0.013405118332647617,-0.013666668604683132,-0.0006964067962345225,-0.04767294434521771,-0.061085762688350316,-0.020135055071875733
ACC01333,-0.023644388537050517,-0.019394981312921843,-0.04648111624716058,-0.05800185601303158,0.0,-0.20937988171179486,-0.0009343372555958649,-0.0006134289894980833,-0.0023527135037424572,-0.013542392464839991,-0.007465603733301975,-0.04159931811328298,-0.05804990001141545,-0.01647657432265979
ACC00512,-0.014056095973696022,0.0034597855434712996,-0.007917372319952513,-0.0480798323902996,0.0,-0.17889136401754113,-0.0004626957435237394,-0.0010003446627971178,-0.009690464089529546,-0.00673939171943495,-0.03176732326094343,-0.06495390585346265,-0.0650000847941638,-0.012837402934421857
ACC01970,0.0020223341952853944,-0.008024329541587969,-0.06618257411431736,-0.04981834971250803,0.0,-0.20076484965211475,-0.002103625799531871,-0.0026869288982062215,-0.016793276246963404,-0.014149129953853829,0.008448594023197108,-0.04494698369976745,-0.05936839829417433,-0.023568974521752977
ACC01497,0.010842990837809196,-0.03614193916404073,0.14050875399158924,-0.01024612827427184,0.0,0.303996529723629,-0.00019504842943561366,0.008130580249768702,-0.006818381641003167,-0.0021617522103074176,0.021144976943234563,-0.016714564650522283,-0.025570277876416313,-0.0047122317163295225
ACC01452,-0.015591237482320056,-0.019590751465809547,-0.023816585633775648,-0.04192129679402406,0.0,-0.18615008982028614,-0.00046916619233155777,-0.031056120007014066,-0.009257980717482907,-0.02995858759162749,-0.02039755690982333,-0.041250767114851664,-0.05445907390318283,-0.02401727858376649
ACC00382,0.004325772753613774,0.047031031150440446,0.012527442812962405,0.011655097064348278,0.0,-0.13593118574374607,-0.00045161627327889274,0.032247856556568005,0.02653949842257875,0.020403329235734582,0.037696419549796835,0.014945501031458886,-0.005866567207211704,0.0069409284304374425
ACC00399,-0.013898328816933621,-0.06442972368990597,-0.025803054682175284,-0.02244093660752915,0.0,-0.19236570768385408,-0.00032949933820808656,-0.004472056880795074,0.00897309041156791,-0.01216276865623157,-0.02368717178610584,-0.04784642131528463,-0.06246430442790577,-0.017009608742934574
ACC01421,-0.015737747564145532,-0.014970211268001979,-0.0656223922091646,-0.04968217840661129,0.0,-0.1875969154538494,-0.0020095043605550637,-0.004636969436458039,-0.0093050708796503,-0.0309648554902712,0.0002799298560504322,-0.026069156375126516,-0.02206430519276473,-0.01955711543574794
ACC01140,-0.015438675377054494,-0.019733935182118953,-0.045880670376485806,-0.03454229678144636,0.0,-0.191328974825391,-0.0006194891784797601,-0.01944887245531617,-0.012065111425895923,-0.020510430988876758,-0.01224304521660757,-0.04186179634629905,-0.051647232619035664,-0.022615961443288278
ACC00211,-0.009845314233845381,-0.04755019803576358,-0.045089125973216695,-0.04504728382773563,0.0,-0.19598689847896605,-0.0004242467903929184,-0.004868890229828362,-0.015383452464044793,-0.019551163629937127,-0.010244369183253096,-0.03682258429257494,-0.04793913341551727,-0.019183831661219796
ACC01747,-0.01604867756007611,0.004158161238087305,-0.033853843558464665,-0.03467387081812422,0.0,-0.19713944330965635,-0.0005861293689487469,-0.018501759066469975,-0.007680753646832328,-0.022607477247690678,-0.029647940146343362,-0.04261087017543104,-0.05581450820126921,-0.022929380355077505
ACC01211,-0.01185155964076823,-0.016500750085355145,-0.03746248090473577,-0.037202942083904525,0.0,-0.1732654626813743,-0.0003723261863849681,-0.03145200287084468,-0.008666553189651106,-0.033119176433222056,-0.01975223548272655,-0.04980823113022996,-0.05777966507599506,-0.02070310645110384
ACC01636,-0.019642457864383466,-0.02547654619382859,-0.05061824426608572,-0.04091114460978022,0.0,-0.19344417110781947,-0.0025333803209962387,-0.0031608367809095863,-0.00701031694056498,-0.020815542224626123,0.011667997630126723,-0.049157249701414135,-0.06504437248638109,-0.021790227349632738
ACC00240,0.002761532160012977,-0.012489793670043426,-0.04886290701707783,-0.03588816268565222,0.0,-0.20473869608235287,-0.0039112713474379005,-0.029015568763601743,-0.01694226019198406,-0.03375697358205879,0.009588862126114137,-0.03977099471377267,-0.058223093768356125,-0.02668716468008529
ACC01294,-0.0087717420537668,-0.004773811482446167,-0.062172386448115326,-0.051417467191999446,0.0,-0.19833861032196506,-0.0014043386974934393,-0.004952070899088604,-0.018885107506243254,-0.019675735314245664,0.0005585397383222804,-0.046108446811777774,-0.05096171354844514,-0.02103360167903212
ACC00266,-0.01590698674940429,-0.01827258526169996,-0.06463091192946428,-0.04520599260932905,0.0,-0.19207588687987745,-0.0006361751839537286,-0.0016894199644649126,-0.011693300385369976,-0.01829697375473515,-0.016608810903976336,-0.03793604215560937,-0.052464179639332024,-0.022519226799078976
ACC00257,-0.01643041680779177,-0.053031270935017444,-0.018037849983220573,-0.04093720788021589,0.0,-0.19320179511246577,-0.00034007758062382885,0.002717364386981426,-0.017722573395477167,-0.007915273672986514,-0.028541480359298488,-0.04145944550393042,-0.06161665901463937,-0.011419806357609325
ACC01526,-0.016061863003846533,-0.019233290874440458,-0.0475113966903572,-0.040916719131618186,0.0,-0.19220979617253828,-0.00042339620735276694,-0.028498454657118113,0.012396259872778238,-0.022352054697918008,-0.017829037136448497,-0.04621444134483417,-0.05591039416835411,-0.023171908004248357
ACC01288,-0.014478836473834704,-0.01788558180156185,-0.06086742074324664,-0.035016172697659685,0.0,-0.1953464122645563,-0.0004973544444002263,-0.0010064265906702837,-0.010452980544023717,-0.011037337464445188,0.014567432091830337,-0.046217555361087514,-0.05364889994878837,-0.016048945973851675
ACC01906,-0.010574317446463269,-0.04730468640045108,-0.05097235810388774,-0.038387071476379465,0.0,-0.21830865192816082,-0.0019275689813307317,-0.01051200798140476,-0.007971425054957432,-0.0034030708170596675,0.004335418612384235,-0.05775670237191005,-0.06470244223770356,0.009548391971028532
ACC00053,-0.013426247339001163,-0.015054507443741578,-0.03543223777355715,-0.027952180037718006,0.0,-0.202824238327002,-0.00035138837808712314,0.008033489630694444,0.022830315725173172,-0.016611212624194543,-0.029891482630839062,-0.04331861445683409,-0.06622239606639048,-0.017715792494798578
ACC01426,-0.01192076651402146,-0.011632811472048017,-0.04940521531255162,-0.03255367896272841,0.0,-0.1874872897639614,-0.0006326375919125587,-0.024980582684234087,-0.013209679327019986,-0.028882113176499767,-0.01727002890327235,-0.04043505656284422,-0.05330682837521038,-0.026219803569991682
ACC00554,-0.01983713472635369,-0.0019921305542546204,-0.042655825022418825,-0.053853038935459174,0.0,-0.21000313756428474,-0.0014410208993841853,-0.013301333059495246,-0.007364565464670342,-0.005161943897765379,0.0014018987016718486,-0.04982783318320325,-0.06218621502584501,-0.0017142125848337558
ACC00009,-0.02324643546527571,0.01362256385987526,-0.036016547172132186,-0.04037403537941816,0.0,-0.18266234797092062,-0.0006368012840526354,-0.004068771330650563,-0.005442623344708255,-0.017670505699457086,-0.027954721366447995,-0.04822400864093315,-0.04606438809405355,-0.01919787032812041
ACC00615,-0.014565642620863128,-0.021892193398222664,-0.03071155212958605,-0.03885030927713022,0.0,-0.17704675723382932,-0.000295932844781827,-0.021990740813344175,-0.013030673020314744,-0.028733300056155715,-0.02195406507481039,-0.04693391852945017,-0.053428963392156255,-0.028502443825650873
ACC01374,-0.010367141827491815,-0.016321646075138762,-0.04698701883527246,-0.0405995534256842,0.0,-0.20487218992344114,-0.0014387934672650715,-0.004878128017039044,-0.009503365137501853,-0.017423929371049432,-0.012342280295755372,-0.05578859596899561,-0.06034116637720034,-0.017072683494461366
ACC01093,0.05298712028411693,0.09940940860988781,0.00737032543099442,-0.01242430786559778,0.0,-0.12084966584088812,-0.00029012571674079407,0.03143372220418768,0.006222610714454616,0.021746653026014504,0.02673659888850385,0.014572639159417445,0.004983978610332502,0.040164550279020966
ACC01798,-0.020996351863646064,-0.017731305436810847,-0.05044047412085428,-0.042887514616825405,0.0,-0.18229048833305583,-0.0008713573493290441,-0.0005927914214128628,-0.018048159800399803,-0.025320075764482704,-0.0062493305646657265,-0.03879949018878754,-0.054977492479760914,-0.01873166027626455
ACC01712,-0.01991584515415002,-0.012404349754791015,-0.024585345438120243,-0.04293915668874376,0.0,-0.18227694309850534,-0.0008442034988154032,-0.02556483749080887,-0.007945749345639838,-0.03072147957183841,-0.02215755967742009,-0.03865572448638467,-0.05411464617904068,-0.02581065183203715
ACC00982,-0.015555013258893644,0.00917773359600178,-0.05446637644074828,-0.04702753855409056,0.0,-0.1968803112621637,-0.000883768766387825,-0.018747853279971673,-0.011844138928362091,-0.02463877069591112,-0.009340749575693297,-0.04098874173184424,-0.06052501448512746,-0.02621594883310364
ACC00843,-0.018840434333083394,-0.014235807156773387,-0.049372601870966336,-0.04266411221741021,0.0,-0.2071234800064832,-0.0006554586541870815,0.003998167117699092,-0.010385888657897505,-0.011317698483802404,-0.014230972296019814,-0.0462131027220571,-0.06069115156621936,-0.01620395136909551
ACC00599,-0.006644178547999939,-0.005444806412545786,-0.04920747635153921,-0.05147968586745113,0.0,-0.1850123651991387,-0.0004047514349643334,-0.003906272750277477,-0.01723190412820377,-0.02031808101120682,-0.00928946183050991,-0.0611026446784244,-0.0569120759785354,-0.020982788025498626
ACC01743,-0.009682852845301784,-0.010968570667776685,-0.02192679389869807,-0.03139476736828551,0.0,-0.17203094757914475,-0.00039221367109697864,-0.02264105286849835,-0.01427218123499446,-0.036049370729922044,-0.02788271360177122,-0.03117316627989782,-0.06007317019142702,-0.029448691279481208
ACC00314,0.00636278545829099,0.004215039868834032,-0.0680219873840081,-0.044374569715738124,0.0,-0.20444848553996528,-0.0025184899411044358,-0.008188019040971798,-0.016664439753582217,-0.017206466473949876,0.0032449292449520904,-0.05106524444970365,-0.054477215445836835,-0.02479432904351187
ACC00297,0.012148051401598468,-0.026382893761936307,-0.04811873697803447,-0.05743477233509902,0.0,-0.20054118966003118,-0.0017627966122312781,-0.02487032505888461,0.014366013415433511,-0.02823984548043097,0.004884160086548605,-0.037913850678749784,-0.061202741007707936,-0.022867565546770992
ACC01828,-0.02850562498574034,0.014965116386095633,-0.016063266889339334,-0.042129748298856205,0.0,-0.21209584128128534,-0.0003930296251146658,0.00030995562559626587,-0.016145347421596862,-0.012525343300863032,-0.020380532998639934,-0.0404697258514944,-0.07021375839570904,-0.024289345179349376
ACC01780,-0.013403788626843322,-0.05043230723232933,-0.025263048118055496,-0.04805409464096717,0.0,-0.182796184544054,-0.00036823566554075235,-0.000915880218576022,-0.018643939626070843,-0.013022372201682618,-0.02028648831625599,-0.0452829771711853,-0.06142401504261681,-0.018043160812118163
ACC01568,-0.02050990923063748,-0.017892991339212887,-0.026669145201529965,-0.03757152835359247,0.0,-0.18806343691893407,-0.0004236784817711423,-0.024368246825196786,-0.010616659275456696,-0.02658058811877423,-0.017433152622099102,-0.04788258887953991,-0.05003274390357195,-0.029891823065979536
ACC00524,-0.007106444659239424,0.041795376419314446,0.0335670374977614,0.003363148340804858,0.0,-0.10837326906323357,-0.0003500127644716661,0.02758868059345117,0.026762071246865502,0.010188486655681096,0.0016222403748130088,0.005812586494444343,0.049433000350961945,0.017760606296550643
ACC00313,-0.007142470065861575,-0.006401001600719787,-0.05716446603687399,-0.04224825767305967,0.0,-0.19902571290687612,-0.0012967621711803608,-0.0002493065358090463,-0.022706122712391735,-0.014001993483508206,-0.019539538783458016,-0.05064478804451453,-0.05070700351862675,-0.016809068683415362
ACC00340,-0.01207474336152351,-0.020110240453715525,-0.05139841220322307,-0.05637113144478915,0.0,-0.20675029508293324,-0.0012618433489288627,-0.015207835470897291,0.01618942924131208,-0.02400058821454673,0.0002036691118184,-0.04506628084516293,-0.05185032866937291,-0.02023789147433298
ACC00104,-0.010781523916060713,-0.02076176602154113,-0.04683983749364635,-0.05146400569713285,0.0,-0.19210465042641334,-0.001300307666659187,-0.0001549310504924939,-0.017680536217495987,-0.014724902926713614,0.005186368746661749,-0.052425985734872844,-0.055990292804201286,-0.01889412100772761
ACC01095,-0.01587582568179235,0.009059717771297509,-0.022586418807357605,-0.03854373587409069,0.0,-0.17688290772599874,-0.00047198477262313615,0.0027163094107331568,-0.02147298470632687,-0.01783026239574067,-0.04081969572099566,-0.05709200048833178,-0.057437191546684814,-0.02069951167838443
ACC01872,-0.005635334353066894,-0.023475777866608497,-0.04928887404011205,-0.03190692497107027,0.0,-0.22844575688760688,-0.003799115022844375,-0.00916698726408275,0.008198184002466604,-0.004159653902277159,-0.0008209212468709866,-0.054874212234106386,-0.06948045168485904,0.004919333254743322
ACC00687,0.01928678682833474,0.0502642706572904,0.019433827066087855,0.007120167320258735,0.0,-0.11245578708572018,-8.555117377206219e-05,0.03183215014959685,0.09997327276043041,0.01467400813529934,0.007265350391802033,0.009744548382014053,-0.00294079776886675,0.007951262120948299
ACC00203,-0.0023756116667173794,-0.023334382052363933,-0.04030217270649416,-0.02155774173089262,0.0,0.34200894750070054,-0.00019164009684773334,-0.004591095306211749,-0.00935849663773964,0.02124451049819561,-0.009826323762508839,0.06995027564762105,0.09557804080285545,0.02481919729410799
ACC00326,-0.0035715197432949156,0.0009637284135106481,-0.02478142020813389,0.07367673702533147,0.0,0.2901875104149135,-0.0013689164895010495,0.0003120402361106911,-0.0018168655293237439,0.06765112535033925,0.005290925675994327,0.01780243147981268,-0.020174527443322626,0.06789225860126762
ACC00889,-0.015771451913392878,-0.02496184163608783,0.03722891641654854,-0.04192934111190284,0.0,-0.24715697152851654,-0.0006088654012761131,0.004260422486754178,-0.02569327329807663,-0.01870422942537828,-0.017269205154345133,-0.04253331575016858,-0.05517589754241786,-0.019621438358035894
ACC00355,-0.009914878383451963,-0.028027503301235497,-0.025825656828362152,-0.01811984403810503,0.0,0.2775928497449446,-0.00044910135337359567,0.04790577025762531,-0.014138647993252632,0.09074193604973081,-0.0028341773632170075,0.02457334763047878,-0.01858674280131878,0.0991461561632406
ACC00371,-0.004362949973013249,-0.005760127809591662,0.0587911247828275,0.07792966441350217,0.0,0.281672931390892,-0.00010305369186205964,-0.0014746447085226813,0.0060705783451518655,-0.005789893012192481,-0.03537166223420966,0.03418222096322527,0.07103742223346307,-0.004758102915966023
ACC01617,-0.01028521158724785,-0.01035142868484605,-0.031801185729133936,-0.04925398020612885,0.0,-0.16412355708142143,-0.0003578479667176757,0.0010735274675611355,-0.018829524256382634,-0.010530294630700071,-0.03885812331730195,-0.04584845055893166,-0.0587990314372169,-0.019971384227829
ACC01678,-0.01673206222483171,-0.06335242196889063,-0.024629931520005276,-0.03620927874638578,0.0,-0.16846498167461274,-0.0003268362537445102,0.0017187104913568851,-0.016880914046542773,-0.018821392713774976,-0.02297755661188561,-0.042276849886975096,-0.052457002953930174,-0.026525974106073845
ACC00680,-0.020420401874948,0.0034235036598809477,-0.030068467626354692,-0.052568298633586,0.0,-0.1687542409435604,-0.0006088543608360634,-0.005154274616322364,-0.021411655935638017,-0.013051398471416838,-0.004959064719665518,-0.06889189884143719,-0.07426227768312932,-0.021209162169282723
ACC00845,-0.01968565476031003,-0.01802733499429362,-0.04166791723832001,-0.01159137884807552,0.0,-0.19682814636918203,-0.00034562750489680415,-0.005294295589493381,0.008826048352106906,-0.030095331844688718,-0.0251150852635267,-0.05808718699197273,-0.0603295165803846,-0.029695064583258584
ACC00688,-0.01316602486470587,-0.007688167282800019,-0.05066626622071247,-0.06200499591805588,0.0,-0.17788402329328867,-0.00036702814003111093,0.0024827794220165407,-0.0184111237197468,-0.015710944728051617,-0.018975583088611702,-0.03880357572085325,-0.06631808783445226,-0.020423450827003174
ACC01751,-0.005485290000787665,-0.08391919840483976,-0.013230921958609667,-0.03212586348999451,0.0,-0.17206943690903814,-0.0003708195189912004,-0.0019256396539155483,-0.022314451338294742,-0.008163974185964975,-0.02048259032007203,-0.036658210233093375,-0.05410621845006615,-0.017083877752628714
ACC00298,-0.011387512481154554,-0.024975076364174106,-0.038290121477679205,-0.036880998412223975,0.0,-0.20653983153431868,-0.0009279498861519058,-0.0073174583884616845,-0.01807740844027538,-0.01691018365529618,-0.008683457281871115,-0.05496618267793256,-0.05628467504473428,-0.016695636572022703
ACC00527,-0.021129594749076438,-0.0006616326002689875,-0.03168753964340839,-0.04756901333126082,0.0,-0.20825576902472356,-0.0026800536468272805,0.0039053412671471595,-0.012060444284197119,-0.011379146207351542,0.010837150944664151,-0.0560179654431996,-0.05847660181774252,-0.012761223680051498
ACC00051,0.01822028947878368,-0.02967875185729718,0.0024727620342853956,0.006729880391152829,0.0,-0.10008612325905296,-0.0010127841316213088,0.011445805211784463,0.006368374850735145,0.16969732372570676,-0.01326180009432409,0.09024061269736247,-0.021472634347127862,0.18240055308331704
ACC01265,-0.005361728672034452,-0.01109137260288687,-0.024356079047450113,-0.036097886950855876,0.0,-0.18254945230460548,-0.0004368693948310429,-0.03419119264036592,-0.004599209404038788,-0.04099053082678897,-0.016098232145067316,-0.04767228485141604,-0.05166214945999259,-0.042829503915962325
ACC01781,-0.01602096779449657,-0.0076020350070957286,-0.030672450625369302,-0.02823048677693494,0.0,-0.1720622459752045,-0.00047296591083369736,0.00419592304960866,-0.04857740632249321,-0.00749258491477572,-0.027288012191580006,-0.05579780050205744,-0.04741678979546502,-0.01049866944959817
ACC01246,-0.011472927243356912,-0.006151350729666242,-0.05872725529470652,-0.036524365558709575,0.0,-0.20196870984701001,-0.0009841167528691725,-0.0039970809037785885,-0.00363396981279906,-0.017026245735617423,-0.01973447925130538,-0.04417123268853458,-0.05741959687608964,-0.016125161521852924
ACC01273,-0.01369797940611893,-0.04319305492961585,-0.01810635614652822,-0.0362640513169308,0.0,-0.16764855962035638,-0.00031160327084936895,-0.02338488615823089,-0.013720736189343776,-0.024339087295125152,-0.018865254619857864,-0.03665675021316317,-0.05180713669339546,-0.019941036356780045
ACC00919,0.0051567219277820564,-0.02001459990591375,-0.03368509629605044,-0.04804378922270259,0.0,-0.1854755414645709,-0.0015860389697948502,-0.0302031727081993,0.010090457640353207,-0.03879867103656493,-0.02038823757548444,-0.04019632464622783,-0.052045143956945046,-0.03274705600197667
ACC01243,-0.003912281506877981,-0.008740053298862984,-0.010993926424546064,0.08156883657175035,0.0,0.30563404888520884,-0.00026301392761048765,0.004094321664441813,0.012331574121411061,-0.008864544091518219,0.009518712257941823,0.03967595627005325,0.08007312536005835,-0.008059248097744874
ACC01529,-0.019604038385690525,-0.030536395564954015,-0.05043776848014799,-0.03997187208930545,0.0,-0.20383766881658955,-0.0005073672435773044,-0.013223503470570637,0.012537979676883542,-0.02107583514321933,-0.014702413865038184,-0.04205765586197276,-0.05622980888665386,-0.018290144085459748
ACC00896,-0.020985661645429032,-0.023057620646244184,-0.04552263012222111,-0.0369344765850406,0.0,-0.1979314757201623,-0.0005952769554797687,0.00022471787551331892,0.00018462409599817166,-0.012418542298864103,-0.019959427259103723,-0.0404355529793426,-0.05695488396476937,-0.013550286011150828
ACC00995,0.0028886694646363138,-0.027192517385013278,-0.05786389256923515,-0.043644717226760096,0.0,-0.20526718043739128,-0.00189605755150746,-0.023992002570316747,-0.013374112493757619,-0.023111921943499734,0.01165926634027217,-0.03820021789385799,-0.05179658438393571,-0.02614522356592934
ACC00416,-0.006622091355116202,-0.013851100354500767,-0.040448484412757106,-0.04802185651292691,0.0,-0.17992656741892685,-0.0005478385753823053,-0.026325516489772324,0.009664420860023252,-0.029183308552317305,-0.02535642134532591,-0.04233241834059332,-0.05049962746863886,-0.0244856822500607
ACC01304,-0.00668091409005349,-0.0434024372226705,-0.05512375124352738,-0.03583632161340376,0.0,-0.22995649713631006,-0.0009345170789171511,-0.005108513095275921,0.008398602413502414,0.000640470527462509,0.0032049524499114025,-0.05218270472509317,-0.07800780266702141,0.0070529412651008224
ACC01967,-0.010291091303540735,-0.013212392010755764,-0.025581519047009553,-0.01477992931303279,0.0,-0.20252026313088733,-0.003943374849048062,-0.013349299595755001,-0.013306641961952666,-0.025515701371255656,-0.016962026966869385,-0.04314149790487721,-0.053802634984281984,-0.021530119777030773
ACC00719,-0.00979179671009871,-0.04632028677630728,-0.051171270471338716,-0.03201768946600296,0.0,-0.18765603493067348,-0.00040921707888634334,-0.0006653632045320612,-0.012452983627898642,-0.011288980505144217,-0.019381699607777306,-0.04498280701577446,-0.058309593261538895,-0.013488769560322056
ACC01897,-0.0142863984992024,-0.056634090141025537,-0.04175103746695343,-0.03284613796914088,0.0,-0.20080227025659086,-0.0004305415394196474,0.00035542011773677346,-0.012246782487116583,-0.013301451058274615,-0.017257411616035615,-0.042157948388595885,-0.05125290538544114,-0.015324937526236614
ACC01364,-0.008676534993834075,-0.017690876067488526,-0.05181676365232017,-0.03620800803269598,0.0,-0.19114660192534946,-0.0013169041160765835,-0.0010327561532707157,-0.026621414246390484,-0.015334866658356943,0.011287395191258097,-0.05625098720456493,-0.06377653099667427,-0.019351643360531873
ACC00550,-0.012846013748052299,-0.045373214642558925,-0.03682384732750222,-0.0380103733431199,0.0,-0.1794603567671888,-0.00037749692772642666,-0.0019619421583708992,-0.015716098953114693,-0.010198687570498645,-0.023571482546612246,-0.04341274017267992,-0.06336974819455717,-0.016814489864314143
ACC01768,-0.017108053112315558,-0.0599593317919666,-0.0369627782118552,-0.029397282890286206,0.0,-0.19838449784208548,-0.00041869168139790295,0.000489714249372926,-0.010996358410642372,-0.010322958808074054,-0.023888126544475845,-0.0413729221726211,-0.056806472180620814,-0.012808732819327857
ACC00573,-0.019699423357419737,-0.06004820977136294,-0.01581553859842881,-0.03270813187593571,0.0,-0.18419342002515743,-0.00033810724414136184,0.0006036179910501658,-0.013944916431088156,-0.010410586520589373,-0.022959951804323184,-0.0420087504729957,-0.062458052957784956,-0.013955021148118018
ACC01718,-0.00796332630721896,-0.017755912956236262,-0.03636526476222922,-0.060312540816252175,0.0,-0.1884045851230692,-0.00036560698558133343,0.0017983087840979877,-0.004150522557361013,-0.014912146218916927,-0.01936016053266697,-0.04348174766855725,-0.06109034768937205,-0.015572639382932435
ACC00897,-0.015109362048283321,-0.016797012191880165,-0.037918048888509824,-0.044928077950291787,0.0,-0.1813844072621745,-0.0005068277389799385,-0.035163836731704395,0.006358322044183702,-0.03325800753091914,-0.01995297901326177,-0.03903173303525199,-0.04916973200666522,-0.03107478986255723
ACC00020,-0.008832676656560486,-0.03241392950540687,-0.02933805128338135,-0.04408907554691768,0.0,-0.18999752288980276,-0.0003903110917628495,-0.0012688906403124753,-0.017474091200908117,-0.021801287154379692,-0.016263056825270097,-0.04671107567429276,-0.048929993979639125,-0.03042652976766149
ACC01708,-0.025057563341136502,-0.004114428552275249,-0.061349206919461816,-0.04718314335686691,0.0,-0.18950405089537742,-0.0012067236524462425,-0.002042485394799969,-0.007427321199569767,-0.01568092282543686,-0.019545631249775867,-0.0468863634947657,-0.05591658480450205,-0.022022066529881503
ACC01843,0.02540730025888794,0.030559812563732466,0.0639694556014081,0.02981365152261025,0.0,-0.11360751486307417,-0.000189640033578533,0.028024080744521417,0.02701859384656704,0.03059211933299816,0.02499617838510253,0.004136038589474072,-0.0033315048438719986,0.014674936678926574
ACC00976,0.027731214942149085,0.04914975020673244,0.23277590775606197,0.0049841654585110785,0.0,-0.14803891454776966,-0.00019240457618724838,0.027345316064621296,-1.0805454743359643e-05,0.009087873483181822,0.03668379608563903,-0.006535697351409318,-0.0005722258490450702,0.01965553156596248
ACC01625,-0.020126692732799344,-0.00692205531626935,0.0408661994904027,-0.05347435995360974,0.0,-0.24424253285115324,-0.0021792374456027887,-0.0038957039689854257,-0.013562009126831564,-0.01004652189723956,0.009387756390450636,-0.06031047926168464,-0.06948858289043881,-0.013942272652534766
ACC00087,-0.022025981024668833,-0.016700881919768647,-0.03660810914152919,-0.04953155284999109,0.0,-0.1892345694110505,-0.0005187757053459777,-0.02305459828933139,0.009219459922934197,-0.02505161990878464,-0.02289942658085146,-0.0463708276361736,-0.051232468981064525,-0.023927140690670007
ACC00880,-0.01793220192635033,0.007893201345363221,-0.021322640375655424,-0.05285064260921195,0.0,-0.18915296646156896,-0.0005680002061092601,-0.023404546545024846,-0.006891376509110882,-0.031081737010491935,-0.012821088721043008,-0.03156808324287143,-0.05844135036697595,-0.029795059587244543
